soc,energy_wh,jerk,dist_m
0.99941415,2.332203158511929,-7.1639705,133.26550458961106
0.99931407,2.2274903800401207,22.628433,135.42405115259578
0.9993449,2.147983914970183,-22.680025,136.90182060756797
0.99936825,2.093552740045374,0.02845754,137.70138578783695
0.9993842,2.162997184489819,0.020582667,138.83842084026233
0.99936384,2.2324416289342635,8.125393,140.19677159934056
0.9993434,2.1824090426415483,-0.9292334,140.87727008321554
0.9993581,2.522686808829534,-7.1933436,143.74635943452557
0.99925804,2.4170086843896144,22.931545,145.93095889844764
0.9992891,2.336542604135151,-22.984646,147.43466365482158
0.99931276,2.2811561456087115,0.028761439,148.26008377140076
0.9993291,2.350600590053156,0.020880543,149.41074314609187
0.99930865,2.4200450344976008,8.028192,150.77944635840032
0.9992882,2.3696311328442397,-0.8575634,151.47026795402002
0.99930304,2.7099088990322255,-7.1674037,154.3161927491911
0.99920297,2.6050840024100905,22.66388,156.4777652468187
0.9992338,2.5254660820808064,-22.715645,157.95854705016052
0.9992572,2.4709239523243833,0.028492827,158.76111531627438
0.99927324,2.4413626878558556,0.020617256,158.88707951944141
0.99928194,2.458857716073499,0.012875794,159.58426455063778
0.9992768,2.4331780674244325,9.982599,159.60500978063467
0.9992844,2.4472963484692225,-9.981285,162.62346236648864
0.9992802,2.336116678223602,29.393177,164.95651111416868
0.9993129,2.250182716017387,-29.46489,166.6079681497667
0.9993382,2.1893540485395264,0.03049701,167.58065603761696
0.9993561,2.1535267113370415,0.022580514,167.87642598477652
0.9993666,2.1426325182833312,0.014809657,167.87642598477652
0.9993698,2.1426325182833312,0.0071391603,170.87413378791578
0.9993698,2.0322169475343688,29.389868,173.1865674628584
0.9994023,1.9470423071739822,-29.463856,174.81750895727183
0.9994273,1.8869692954630874,0.03025558,175.76975129125924
0.999445,1.9564137399075319,0.02234416,176.9968044085946
0.9994246,2.0258581843519763,7.6280794,178.42488087731172
0.99940413,1.9732573677542296,-0.5902994,179.17490314785098
0.9994196,2.042701812198674,-7.0326204,180.28817512582233
0.9993992,2.112146256643119,8.330431,181.62865832056312
0.9993788,2.0627717923035,-1.088308,182.29133935727845
0.9993933,2.4030495584914857,-7.240107,185.20286300078823
0.9992932,2.2958084376222083,23.413158,187.4296418181058
0.99932474,2.2137887511843446,-23.4687,188.97533254442448
0.9993489,2.156855809431607,0.029253881,189.842605566196
0.9993656,2.2263002538760515,0.02136309,191.0168566271989
0.9993452,2.295744698320496,7.8831663,192.40366287248136
0.9993248,2.244664001619259,-0.75538284,193.11253565709492
0.9993398,2.584941767807245,-7.123909,195.92029679645972
0.99923974,2.481522565840642,22.214575,198.04392988533021
0.99927014,2.4033020804005782,-22.26413,199.4869412490216
0.99929315,2.350151161837945,0.028050601,200.25185384955284
0.99930876,2.41959560628239,0.020183695,201.37191852638145
0.9992884,2.4890400507268344,8.266006,202.71748400951063
0.99926794,2.4394783887649094,-1.0372101,203.3852331467094
0.9992825,2.7797561549528953,-7.2265377,206.28435950730207
0.9991824,2.672971667337732,23.273548,208.49881590971714
0.9992138,2.5914058565154434,-23.328379,210.03224109918216
0.99923784,2.5349246953701483,0.02910996,210.8872878357292
0.9992544,2.604369139814593,0.021222081,212.05446345625137
0.999234,2.6738135842590376,7.9240584,213.43581744637345
0.9992136,2.622933712289541,-0.7836041,214.13925366183656
0.99922854,2.9632114784775268,-7.1367693,216.95820534577322
0.99912846,2.8593800914525267,22.347467,219.0929635380451
0.999159,2.7807498313705126,-22.39767,220.54705076778373
0.9991821,2.7271909517418065,0.028180234,221.3230058851133
0.9991979,2.796635396186251,0.020310802,222.44830777386335
0.99917746,2.8660798406306958,8.219831,223.7978056344628
